SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
151,4.99472E-09,3.33087E-09,5.85972E-10,2.18916E-09,2.77515E-09,2.77477E-09,8.3231E-09,1.66492E-09,3.3295E-09,3.32828E-09,8.32329E-09,2.77388E-09,2.77402E-09,2.77498E-09,0.001100229,5.7367E-10,1.43512E-09,2.87072E-10,5.74184E-10,1.14783E-09,5.73852E-10,2.87075E-10,5.74102E-10,1.43483E-09,1.43515E-09,8.32296E-09,8.32444E-09,2.08134E-09,2.08041E-09,4.16083E-09,3.12272E-09,5.2002E-09,8.32225E-09,8.32264E-09,4.81721E-09,1.75246E-09,1.75313E-09,5.82411E-09,2.49919E-09,8.32803E-09,9.25004E-10,9.24865E-10,1.84893E-09,2.77203E-09,1.84977E-09,4.9947E-09,2.08018E-09,8.32244E-10,4.15525E-10,5.05298E-09,8.90539E-10,1.18883E-09,1.18937E-09,1.24874E-09,1.24839E-09,4.16184E-10,1.24859E-09,3.74643E-09,4.14963E-10,1.19231E-09,1.19415E-09,2.37916E-09,3.55858E-09,1.78296E-09,2.37885E-09,4.16167E-09,3.78601E-09,7.5365E-10,7.57721E-10,3.02602E-09,7.27629E-09,1.044E-09,3.7815E-09,4.54016E-09,0.001100372,0.000105771,8.50615E-09,0.000106586,1243.858362,8.3236E-09,8.3161E-09,8.32593E-09,8.3239E-09,8.32248E-09,8.32022E-09,4.16135E-09,4.16241E-09,8.32375E-09,1.66456E-09,8.32505E-09,4.99389E-09,9.99071E-05,0.000199796,8.32334E-09,8.32356E-09,8.32317E-09,5.54946E-09,2.77489E-09,58.92489186,9.98625E-05,0.000199761,9.97713E-05,8.32327E-09,9.97753E-05,9.97859E-05,9.97362E-05,0.000199545,0.000199558,0,9.9777E-05,0.000299329,8.32325E-09,0,0,0,0,0,0,0,0,8.32313E-09,9.99877E-05,9.99881E-05,9.996560096,1.18842E-09,1.19188E-09,1.18819E-09,1.18759E-09,1.19222E-09,1.18807E-09,1.18793E-09,8.32332E-09,8.32484E-09,2.77393E-09,2.7744E-09,2.77448E-09,1.66482E-09,1.66464E-09,1.66458E-09,1.66431E-09,1.66361E-09,2.77524E-09,2.77348E-09,2.77426E-09,8.32306E-09,0.000299613,9.98528E-05,9.98712E-05,9.98767E-05,9.98762E-05,79618.8262,9.98914E-05,9.98708E-05,9.98724E-05,9.99277E-05,9.98602E-05,9.98713E-05,4.41045E-05,2.08079E-08,4.16078E-09,2.77416E-09,2.7745E-09,1.10973E-08,4.18291E-09,8.3227E-09,8.32307E-09
152,5.00015E-09,3.33449E-09,5.86609E-10,2.19154E-09,2.77817E-09,2.77778E-09,8.33214E-09,1.66673E-09,3.33312E-09,3.33189E-09,8.33233E-09,2.77689E-09,2.77704E-09,2.77799E-09,8.017327452,5.74293E-10,1.43668E-09,2.87384E-10,5.74807E-10,1.14908E-09,5.74476E-10,2.87387E-10,5.74726E-10,1.43639E-09,1.43671E-09,8.33201E-09,8.33349E-09,2.0836E-09,2.08267E-09,4.16535E-09,3.12612E-09,5.20585E-09,8.3313E-09,8.33168E-09,4.82244E-09,1.75437E-09,1.75503E-09,5.83044E-09,2.5019E-09,8.33708E-09,9.26009E-10,9.2587E-10,1.85093E-09,2.77504E-09,1.85178E-09,5.00012E-09,2.08244E-09,8.33148E-10,4.15977E-10,5.05847E-09,8.91507E-10,1.19012E-09,1.19066E-09,1.2501E-09,1.24975E-09,4.16636E-10,1.24995E-09,3.7505E-09,4.15414E-10,1.19361E-09,1.19545E-09,2.38175E-09,3.56245E-09,1.78489E-09,2.38143E-09,4.16619E-09,3.79012E-09,7.54469E-10,7.58544E-10,3.0293E-09,7.28419E-09,1.04513E-09,3.78561E-09,4.54509E-09,0.001101567,0.000105886,8.5154E-09,0.000106702,2261.999503,8.33264E-09,8.32513E-09,8.33497E-09,8.33294E-09,8.33152E-09,8.32926E-09,4.16587E-09,4.16693E-09,8.3328E-09,1.66637E-09,8.33409E-09,4.99932E-09,0.000100016,0.000200013,8.33238E-09,8.33261E-09,8.33221E-09,5.55549E-09,2.77791E-09,9.99854E-05,9.9971E-05,0.000199978,9.98797E-05,8.33232E-09,9.98837E-05,9.98944E-05,9.98445E-05,0.000199762,0.000199775,0,9.98855E-05,0.000299654,8.33229E-09,0,0,0,0,0,0,0,0,8.33217E-09,0.000100096,0.000100097,0.000100074,1.18971E-09,1.19318E-09,1.18948E-09,1.18888E-09,1.19352E-09,1.18936E-09,1.18922E-09,8.33237E-09,8.33389E-09,2.77695E-09,2.77742E-09,2.77749E-09,1.66663E-09,1.66645E-09,1.66639E-09,1.66612E-09,1.66542E-09,2.77826E-09,2.7765E-09,2.77727E-09,8.3321E-09,0.000299939,9.99613E-05,9.99797E-05,9.99852E-05,9.99847E-05,0.000100108,21337.98988,9.99793E-05,0,0.000100036,9.99687E-05,9.99798E-05,4.41524E-05,2.08305E-08,4.1653E-09,2.77717E-09,2.77751E-09,1.11094E-08,4.18746E-09,8.33174E-09,8.33211E-09
153,5.00136E-09,3.3353E-09,5.86751E-10,2.19207E-09,2.77884E-09,2.77846E-09,8.33416E-09,1.66713E-09,3.33392E-09,3.3327E-09,8.33435E-09,2.77756E-09,2.77771E-09,2.77866E-09,0.001101691,5.74432E-10,1.43703E-09,2.87454E-10,5.74947E-10,1.14935E-09,5.74614E-10,2.87456E-10,5.74865E-10,1.43673E-09,1.43706E-09,8.33402E-09,8.3355E-09,2.08411E-09,2.08317E-09,4.16636E-09,3.12687E-09,5.20711E-09,8.33331E-09,8.3337E-09,4.82361E-09,1.75479E-09,1.75546E-09,5.83185E-09,2.50251E-09,8.3391E-09,9.26233E-10,9.26094E-10,1.85138E-09,2.77571E-09,1.85223E-09,5.00133E-09,2.08294E-09,8.33349E-10,4.16077E-10,5.05969E-09,8.91723E-10,1.19041E-09,1.19095E-09,1.2504E-09,1.25005E-09,4.16737E-10,1.25025E-09,3.7514E-09,4.15515E-10,1.19389E-09,1.19574E-09,2.38233E-09,3.56331E-09,1.78533E-09,2.38201E-09,4.1672E-09,3.79104E-09,7.54651E-10,7.58728E-10,3.03004E-09,7.28596E-09,1.04539E-09,3.78653E-09,4.54619E-09,0.001101834,0.000105912,8.51746E-09,17.07649395,9.620053394,8.33466E-09,8.32715E-09,8.33699E-09,8.33496E-09,8.33353E-09,8.33127E-09,4.16688E-09,4.16794E-09,8.33481E-09,1.66677E-09,8.33611E-09,5.00053E-09,0.00010004,0.000200061,8.33439E-09,8.33462E-09,8.33423E-09,5.55684E-09,2.77858E-09,21.00113249,9.99951E-05,0.000200027,9.99039E-05,8.33433E-09,9.99079E-05,9.99185E-05,9.98687E-05,0.00019981,0.000199823,0,9.99096E-05,0.000299726,8.3343E-09,0,0,0,0,0,0,0,0,8.33419E-09,0.000100121,0.000100121,0.000100098,1.19E-09,1.19347E-09,1.18977E-09,1.18917E-09,1.1938E-09,1.18965E-09,1.18951E-09,8.33438E-09,8.3359E-09,2.77762E-09,2.77809E-09,2.77817E-09,1.66703E-09,1.66685E-09,1.66679E-09,1.66652E-09,1.66582E-09,2.77893E-09,2.77717E-09,2.77794E-09,8.33412E-09,0.000300011,9.99854E-05,0.000100004,0.000100009,263.0234328,0.000100133,0.000100024,29082.00662,0.000100005,0.00010006,9.99928E-05,0.000100004,4.41631E-05,2.08355E-08,4.1663E-09,2.77785E-09,2.77818E-09,1.11121E-08,4.18847E-09,8.33375E-09,8.33413E-09
154,5.00119E-09,3.33519E-09,5.86731E-10,2.19199E-09,2.77874E-09,2.77836E-09,8.33387E-09,1.66707E-09,3.33381E-09,3.33259E-09,8.33406E-09,2.77747E-09,2.77761E-09,2.77857E-09,1.003338093,5.74412E-10,1.43698E-09,2.87444E-10,5.74927E-10,1.14931E-09,5.74595E-10,2.87446E-10,5.74845E-10,1.43669E-09,1.43701E-09,8.33374E-09,8.33522E-09,2.08403E-09,2.0831E-09,4.16621E-09,3.12676E-09,5.20693E-09,8.33303E-09,8.33341E-09,4.82344E-09,1.75473E-09,1.7554E-09,5.83165E-09,2.50242E-09,8.33881E-09,9.26201E-10,9.26063E-10,1.85132E-09,2.77562E-09,1.85217E-09,5.00116E-09,2.08287E-09,8.33321E-10,4.16063E-10,5.05952E-09,8.91692E-10,1.19037E-09,1.19091E-09,1.25036E-09,1.25001E-09,4.16723E-10,1.2502E-09,3.75128E-09,4.15501E-10,1.19385E-09,1.1957E-09,2.38224E-09,3.56319E-09,1.78526E-09,2.38193E-09,4.16706E-09,3.79091E-09,7.54625E-10,7.58702E-10,3.02993E-09,7.28571E-09,1.04535E-09,3.7864E-09,4.54604E-09,0.001101796,0.000105908,8.51717E-09,0.000106724,113.508608,8.33438E-09,8.32686E-09,8.3367E-09,8.33467E-09,8.33325E-09,8.33099E-09,4.16673E-09,4.1678E-09,8.33453E-09,1.66672E-09,8.33582E-09,5.00036E-09,0.000100036,0.000200054,8.33411E-09,8.33434E-09,8.33395E-09,5.55665E-09,2.77849E-09,0.000100006,9.99917E-05,1.000247175,9.99005E-05,8.33405E-09,9.99045E-05,9.99151E-05,9.98653E-05,62.93992437,0.000199817,1.998232509,9.99062E-05,56.94882628,8.33402E-09,0,0,0,0,0,0,0,0,8.3339E-09,0.000100117,0.000100118,0.000100095,1.18996E-09,1.19342E-09,1.18973E-09,1.18913E-09,1.19376E-09,1.18961E-09,1.18947E-09,8.3341E-09,8.33562E-09,2.77753E-09,2.77799E-09,2.77807E-09,1.66697E-09,1.6668E-09,1.66673E-09,1.66646E-09,1.66576E-09,2.77884E-09,2.77708E-09,2.77785E-09,8.33383E-09,0.000300001,9.9982E-05,0,0.000100006,0.000100006,0.000100129,0,0.0001,68477.17646,0.000100057,9.99894E-05,0.000100001,4.41616E-05,2.08348E-08,4.16616E-09,2.77775E-09,2.77809E-09,1.11117E-08,4.18833E-09,8.33347E-09,8.33384E-09
155,4.99834E-09,3.33328E-09,5.86396E-10,2.19074E-09,2.77716E-09,2.77678E-09,8.32912E-09,1.66612E-09,3.33191E-09,3.33068E-09,8.32931E-09,2.77588E-09,2.77603E-09,2.77698E-09,191.2059052,5.74085E-10,1.43616E-09,2.8728E-10,5.74599E-10,1.14866E-09,5.74267E-10,2.87282E-10,5.74517E-10,1.43587E-09,1.43619E-09,8.32898E-09,8.33046E-09,2.08285E-09,2.08191E-09,4.16384E-09,3.12498E-09,5.20396E-09,8.32827E-09,8.32866E-09,4.82069E-09,1.75373E-09,1.75439E-09,5.82832E-09,2.50099E-09,8.33405E-09,9.25673E-10,9.25534E-10,1.85026E-09,2.77403E-09,1.85111E-09,4.99831E-09,2.08168E-09,8.32845E-10,4.15826E-10,5.05664E-09,8.91183E-10,1.18969E-09,1.19023E-09,1.24964E-09,1.24929E-09,4.16485E-10,1.24949E-09,3.74914E-09,4.15263E-10,1.19317E-09,1.19501E-09,2.38089E-09,3.56116E-09,1.78425E-09,2.38057E-09,4.16468E-09,3.78875E-09,7.54195E-10,7.58269E-10,3.0282E-09,7.28155E-09,1.04475E-09,3.78424E-09,4.54344E-09,0.001101168,0.000105847,8.51231E-09,0.000106664,0.000577192,8.32962E-09,8.32211E-09,8.33195E-09,8.32992E-09,8.3285E-09,8.32623E-09,4.16436E-09,4.16542E-09,8.32977E-09,1.66577E-09,8.33107E-09,4.99751E-09,9.99794E-05,0.00019994,8.32936E-09,8.32958E-09,8.32919E-09,5.55348E-09,2.7769E-09,9.99491E-05,9.99347E-05,0.000199906,9.98435E-05,8.32929E-09,9.98475E-05,9.98581E-05,9.98083E-05,38.94065644,0.000199702,9.98546E-05,9.98492E-05,0.000299545,8.32927E-09,0,0,0,0,0,0,0,0,8.32915E-09,0.00010006,0.00010006,0.000100038,1.18928E-09,1.19274E-09,1.18905E-09,1.18845E-09,1.19308E-09,1.18893E-09,1.18879E-09,8.32934E-09,8.33086E-09,2.77594E-09,2.77641E-09,2.77649E-09,1.66602E-09,1.66584E-09,1.66578E-09,1.66551E-09,1.66481E-09,2.77725E-09,2.77549E-09,2.77627E-09,8.32908E-09,0.00029983,9.9925E-05,9.99434E-05,9.99489E-05,9.99484E-05,0.000100072,9.99637E-05,9.9943E-05,9.99447E-05,100201.9898,9.99324E-05,9.99435E-05,4.41364E-05,2.08229E-08,4.16378E-09,2.77617E-09,2.7765E-09,1.11053E-08,4.18594E-09,8.32871E-09,8.32909E-09
156,5.00174E-09,3.33555E-09,5.86795E-10,2.19223E-09,2.77905E-09,2.77867E-09,8.33478E-09,1.66726E-09,3.33417E-09,3.33295E-09,8.33498E-09,2.77777E-09,2.77792E-09,2.77887E-09,4.010486345,5.74475E-10,1.43714E-09,2.87475E-10,5.7499E-10,1.14944E-09,5.74658E-10,2.87478E-10,5.74908E-10,1.43684E-09,1.43716E-09,8.33465E-09,8.33613E-09,2.08426E-09,2.08333E-09,4.16667E-09,3.12711E-09,5.2075E-09,8.33394E-09,8.33433E-09,4.82397E-09,1.75492E-09,1.75559E-09,5.83229E-09,2.5027E-09,8.33972E-09,9.26303E-10,9.26164E-10,1.85152E-09,2.77592E-09,1.85237E-09,5.00171E-09,2.0831E-09,8.33412E-10,4.16109E-10,5.06008E-09,8.9179E-10,1.1905E-09,1.19104E-09,1.25049E-09,1.25014E-09,4.16768E-10,1.25034E-09,3.75169E-09,4.15546E-10,1.19398E-09,1.19583E-09,2.3825E-09,3.56358E-09,1.78546E-09,2.38219E-09,4.16751E-09,3.79133E-09,7.54708E-10,7.58785E-10,3.03026E-09,7.2865E-09,1.04547E-09,3.78681E-09,4.54654E-09,0.001101917,0.00010592,8.5181E-09,0.000106736,70.22935642,8.33529E-09,8.32777E-09,8.33762E-09,8.33558E-09,8.33416E-09,8.3319E-09,4.16719E-09,4.16825E-09,8.33544E-09,1.6669E-09,8.33674E-09,5.00091E-09,0.000100047,0.000200076,8.33502E-09,8.33525E-09,8.33486E-09,5.55726E-09,2.77879E-09,800.1034649,0.000100003,0.000200042,9.99114E-05,8.33496E-09,9.99154E-05,9.9926E-05,9.98762E-05,230.8044506,0.000199838,9.99226E-05,93.92211541,0.000299749,8.33493E-09,0,0,0,0,0,0,0,0,8.33482E-09,0.000100128,0.000100129,0.000100106,1.19009E-09,1.19356E-09,1.18986E-09,1.18926E-09,1.19389E-09,1.18974E-09,1.1896E-09,8.33501E-09,8.33653E-09,2.77783E-09,2.7783E-09,2.77838E-09,1.66716E-09,1.66698E-09,1.66691E-09,1.66664E-09,1.66594E-09,2.77914E-09,2.77738E-09,2.77815E-09,8.33475E-09,0.000200029,9.9993E-05,0.000100011,0.000100017,0.000100016,0.00010014,0.000100032,0.000100011,0.000100013,0.000100068,58458.21489,0.000100012,4.41664E-05,2.08371E-08,4.16662E-09,2.77806E-09,2.77839E-09,1.11129E-08,4.18878E-09,8.33438E-09,8.33476E-09
157,5.00128E-09,3.33524E-09,5.86741E-10,2.19203E-09,2.77879E-09,2.77841E-09,8.33402E-09,1.6671E-09,3.33387E-09,3.33264E-09,8.33421E-09,2.77752E-09,2.77766E-09,2.77862E-09,14.03265638,5.74422E-10,1.43701E-09,2.87449E-10,5.74937E-10,1.14933E-09,5.74605E-10,2.87451E-10,5.74855E-10,1.43671E-09,1.43703E-09,8.33388E-09,8.33536E-09,2.08407E-09,2.08313E-09,4.16629E-09,3.12682E-09,5.20702E-09,8.33317E-09,8.33356E-09,4.82353E-09,1.75476E-09,1.75543E-09,5.83175E-09,2.50247E-09,8.33896E-09,9.26218E-10,9.26079E-10,1.85135E-09,2.77567E-09,1.8522E-09,5.00125E-09,2.08291E-09,8.33335E-10,4.1607E-10,5.05961E-09,8.91708E-10,1.19039E-09,1.19093E-09,1.25038E-09,1.25003E-09,4.1673E-10,1.25023E-09,3.75134E-09,4.15508E-10,1.19387E-09,1.19572E-09,2.38229E-09,3.56325E-09,1.7853E-09,2.38197E-09,4.16713E-09,3.79098E-09,7.54638E-10,7.58715E-10,3.02999E-09,7.28583E-09,1.04537E-09,3.78646E-09,4.54612E-09,0.001101816,0.00010591,8.51731E-09,0.000106726,221.2491786,8.33452E-09,8.32701E-09,8.33685E-09,8.33482E-09,8.33339E-09,8.33113E-09,4.16681E-09,4.16787E-09,8.33467E-09,1.66675E-09,8.33597E-09,5.00045E-09,0.000100038,0.000200058,8.33426E-09,8.33448E-09,8.33409E-09,5.55674E-09,2.77853E-09,411.0153302,9.99935E-05,0.000200024,9.99022E-05,8.33419E-09,9.99062E-05,9.99168E-05,9.9867E-05,488.5408622,0.00019982,9.99134E-05,888.1816732,0.000299721,8.33417E-09,0,0,0,0,0,0,0,0,8.33405E-09,0.000100119,0.000100119,0.000100097,1.18998E-09,1.19345E-09,1.18975E-09,1.18915E-09,1.19378E-09,1.18963E-09,1.18949E-09,8.33424E-09,8.33577E-09,2.77757E-09,2.77804E-09,2.77812E-09,1.667E-09,1.66682E-09,1.66676E-09,1.66649E-09,1.66579E-09,2.77889E-09,2.77712E-09,2.7779E-09,8.33398E-09,3035.110436,9.99838E-05,0.000100002,0.000100008,0.000100007,0.000100131,0.000100022,0.000100002,0.000100003,0.000100059,9.99912E-05,94978.20158,4.41624E-05,2.08352E-08,4.16623E-09,2.7778E-09,2.77814E-09,1.11119E-08,4.1884E-09,8.33361E-09,8.33399E-09
158,2.28227E-08,1.522E-08,2.67752E-09,1.00031E-08,1.26807E-08,1.26789E-08,3.80313E-08,7.60761E-09,1.52137E-08,1.52081E-08,3.80321E-08,1.26749E-08,1.26755E-08,1.26799E-08,0.005484713,2.62131E-09,6.5576E-09,1.31174E-09,2.62365E-09,5.24485E-09,2.62214E-09,1.31175E-09,2.62328E-09,6.55625E-09,6.55771E-09,3.80306E-08,3.80374E-08,9.5104E-09,9.50613E-09,1.90123E-08,1.42689E-08,2.37616E-08,3.80274E-08,3.80292E-08,2.20116E-08,8.00764E-09,8.01067E-09,2.66125E-08,1.14197E-08,3.80538E-08,4.22668E-09,4.22605E-09,8.44841E-09,1.26664E-08,8.45229E-09,2.28226E-08,9.50509E-09,3.80282E-09,1.89869E-09,2.30889E-08,4.0692E-09,5.43221E-09,5.43465E-09,5.70594E-09,5.70435E-09,1.9017E-09,5.70526E-09,1.71188E-08,1.89612E-09,5.4481E-09,5.4565E-09,1.08713E-08,1.62605E-08,8.14698E-09,1.08698E-08,1.90162E-08,1.72997E-08,3.4437E-09,3.4623E-09,1.3827E-08,3.3248E-08,4.77041E-09,1.72791E-08,2.07456E-08,0.005027999,0.000483306,3.88677E-08,0.000487032,0.002635495,3.80336E-08,3.79993E-08,3.80442E-08,3.80349E-08,3.80284E-08,3.80181E-08,1.90147E-08,1.90196E-08,3.80343E-08,7.60599E-09,3.80402E-08,2.28189E-08,0.000456512,0.000912939,3.80323E-08,3.80334E-08,3.80316E-08,2.53575E-08,1.26795E-08,0.000456364,0.000456308,0.000912783,0.000455891,3.80321E-08,0.00045591,0.000455958,0.000455731,0.001367702,0.000911854,0.000455942,0.000455918,0.001367742,3.80319E-08,0,0,0,0,0,0,0,0,3.80314E-08,0.000226706,0.000456882,0.000456779,5.43032E-09,2.7024E-09,5.42927E-09,5.42652E-09,5.44769E-09,2.69376E-09,5.42809E-09,3.80323E-08,3.80392E-08,6.28946E-09,6.29052E-09,1.26776E-08,7.60717E-09,7.60635E-09,7.60606E-09,7.60483E-09,3.77197E-09,1.26811E-08,1.26731E-08,1.26766E-08,3.80311E-08,0.001369041,0.000456264,0.000456348,0.000456373,0.000456371,0.000456935,0.000226488,0.000456346,0.000456353,0.00022657,0.000456297,0.000456348,18683.99554,5.67598E-08,1.90121E-08,6.28997E-09,6.29073E-09,4.4321E-08,9.48409E-09,3.80294E-08,3.80311E-08
159,1.6003E-07,1.0672E-07,20.69772573,77.32558494,0.00010008,0.000100066,2.6667E-07,5.33435E-08,1.06676E-07,1.06637E-07,2.66676E-07,15730.80549,0.000299968,78.99808784,257.9948994,1.83802E-08,4.5981E-08,9.19772E-09,1.83967E-08,3.67761E-08,1.83861E-08,9.1978E-09,1.83941E-08,4.59715E-08,4.59818E-08,2.66665E-07,2.66713E-07,6.66856E-08,6.66556E-08,1.33312E-07,1.00051E-07,1.66613E-07,10.99892477,2.66655E-07,10.9988481,0.00039972,0.000399871,1.86603E-07,8.00733E-08,2.66828E-07,0.000100077,0.000100062,0.000200037,3.998213214,0.000200129,1.60029E-07,6.66484E-08,2.66649E-08,1.33133E-08,0.001701595,1.997255338,0.00040034,0.00040052,4.00093E-08,3.99981E-08,1.33344E-08,4.00044E-08,1.20035E-07,1.32953E-08,3.82013E-08,3.82602E-08,7.62278E-08,1.14016E-07,5.71254E-08,7.62176E-08,1.33339E-07,1.21303E-07,2.41467E-08,2.42772E-08,9.69527E-08,2.3313E-07,3.34495E-08,0.000995284,93.98312822,2.66661E-07,2.1185E-07,2.72535E-07,3276.348143,58.66307616,2.66686E-07,2.66445E-07,2.6676E-07,2.66695E-07,2.6665E-07,2.66577E-07,1.33328E-07,1.33363E-07,2.66691E-07,0.000100035,54.01432964,1.60003E-07,0.000100087,305.9963601,2.66677E-07,2.66685E-07,124.0015332,2752.454052,0.000200159,686.969995,6.66784E-08,1.33381E-07,6.66175E-08,2.66675E-07,0.000199995,1171.083025,0.000199917,4230.10605,640.9948699,36747.5901,0.000199999,225.9761426,2.66675E-07,3.33379E-08,3.3338E-08,3.33343E-08,3.33366E-08,3.33147E-08,3.33325E-08,3.33422E-08,3.33359E-08,2.66671E-07,0.000100079,0.000100079,201.0024384,3.80766E-08,3.81876E-08,3.80693E-08,3.805E-08,3.81984E-08,3.80654E-08,3.8061E-08,3410.159211,2.66726E-07,8.88761E-08,8.88911E-08,8.88936E-08,0.000100061,0.00010005,0.000100046,17.9993914,9.99879E-05,8.89181E-08,8.88617E-08,8.88865E-08,2.66669E-07,1532.98403,1.6663E-08,1.66661E-08,1.6667E-08,1.66669E-08,1.66875E-08,1.66694E-08,1.6666E-08,1.66663E-08,1.66755E-08,1.66642E-08,1.66661E-08,7.35996E-09,979733.99,0.00029999,8.88833E-08,8.88941E-08,3.55555E-07,1.34019E-07,2.66657E-07,3468.000249
160,2.00057E-08,1.33413E-08,2.34703E-09,8.76837E-09,1.11155E-08,1.11139E-08,3.3337E-08,6.66859E-09,1.33358E-08,1.33309E-08,3.33378E-08,9.99942E-05,9.99995E-05,0.000100034,3.33362E-08,2.29775E-09,5.74818E-09,1.14983E-09,2.29981E-09,4.59747E-09,2.29848E-09,1.14984E-09,2.29948E-09,5.747E-09,5.74828E-09,3.33364E-08,3.33424E-08,8.33651E-09,8.33277E-09,1.66656E-08,1.25076E-08,2.08287E-08,3.33336E-08,3.33352E-08,1.92946E-08,7.01924E-09,7.0219E-09,2.33276E-08,1.00101E-08,3.33567E-08,3.70497E-09,3.70442E-09,7.40561E-09,1.1103E-08,7.40901E-09,2.00055E-08,8.33186E-09,3.33343E-09,1.66433E-09,2.0239E-08,3.56693E-09,4.7617E-09,4.76384E-09,5.00165E-09,5.00025E-09,1.66697E-09,5.00104E-09,1.50058E-08,1.66208E-09,4.77563E-09,4.783E-09,9.52941E-09,1.42534E-08,7.14138E-09,9.52813E-09,1.6669E-08,1.51643E-08,3.01864E-09,3.03494E-09,1.21203E-08,2.91441E-08,4.18159E-09,1.51463E-08,1.8185E-08,3.33358E-08,0,3.40702E-08,0.000106755,0.000577231,3.3339E-08,3.33089E-08,3.33483E-08,3.33402E-08,3.33345E-08,3.33254E-08,1.66677E-08,1.66719E-08,3.33396E-08,6.66717E-09,0.000200317,2.00023E-08,1.11134E-08,6.22271E-08,3.33379E-08,3.33388E-08,3.33373E-08,0.000200107,0.00010006,106.0279374,8.33562E-09,1.66743E-08,8.32801E-09,3.33377E-08,3.3337E-09,3.33405E-09,3.33239E-09,61.12385016,6.66765E-09,3.33394E-09,3.33376E-09,1.00012E-08,3.33376E-08,4.16764E-09,4.16766E-09,4.16719E-09,4.16749E-09,4.16474E-09,4.16697E-09,4.16818E-09,4.16739E-09,3.33371E-08,1.11127E-08,1.11127E-08,1.11102E-08,4.76004E-09,4.77391E-09,4.75912E-09,4.75672E-09,4.77527E-09,4.75864E-09,4.75809E-09,3.33379E-08,3.3344E-08,1.11106E-08,1.11125E-08,1.11128E-08,6.6682E-09,6.66748E-09,6.66723E-09,6.66615E-09,6.66335E-09,1.11158E-08,1.11088E-08,1.11119E-08,3.33368E-08,0.000300304,0,0,0,0,0,0,0,0,0,0,0,0,0.000100099,69564.58179,1.11115E-08,1.11129E-08,4.44487E-08,1.67541E-08,3.33354E-08,3.33369E-08
161,4.992961879,0.000399632,2.11236E-05,7.89166E-05,0.000100041,0.000100027,3.33358E-08,0.000100067,0.000200114,0.000200041,3.33366E-08,9.9968E-05,9.99732E-05,0.000100008,7337.785682,0.000199941,0.000500184,0.000100053,0.000200121,41.01245345,0.000200005,0.000100054,0.000200092,3.000024106,0.000500193,3.33353E-08,836.1798326,0.000100004,9.99586E-05,0.000199918,0.000300743,635.0029643,807.9732158,3.3334E-08,20.9835524,0.000399926,84.01153669,2.33268E-08,1.00098E-08,3.33556E-08,3.70484E-09,3.70429E-09,7.40535E-09,1.11026E-08,7.40875E-09,2.00048E-08,8.33157E-09,3.33332E-09,1.66427E-09,2.02383E-08,3.5668E-09,4.76153E-09,4.76367E-09,5.00147E-09,5.00008E-09,1.66691E-09,5.00087E-09,1.50053E-08,1.66202E-09,4.77546E-09,4.78283E-09,9.52907E-09,1.42529E-08,7.14113E-09,9.5278E-09,1.66684E-08,1.51638E-08,3.01853E-09,3.03484E-09,1.21198E-08,2.91431E-08,4.18144E-09,0.000499428,932.6773842,3.33347E-08,3.53101E-08,3.4069E-08,3.5576E-08,3.20586E-08,3.33378E-08,3.33078E-08,3.33471E-08,3.3339E-08,3.33333E-08,3.33243E-08,1.66671E-08,1.66714E-08,3.33384E-08,9.9998E-05,0.999863211,2.00016E-08,9.99978E-05,2101.476036,3.33368E-08,3.33377E-08,0.000100011,2.22268E-08,1.11141E-08,5.00763E-08,8.33532E-09,1.66737E-08,8.32771E-09,3.33365E-08,9.99954E-05,242.0145523,9.99561E-05,748.087351,0.000199998,47087.19146,9.99971E-05,0.000299989,3.33364E-08,0.000100018,0.000100018,0.000100007,189.0266789,9.99483E-05,0.000100002,0.000100031,0.000100012,0.000100011,6727.925927,90718.39299,1130.737632,0.000100051,0.000100343,0.000100032,9.99814E-05,0.000100371,0.000100022,0.00010001,0.000100012,3.33428E-08,9.99849E-05,0.000100002,0.000100005,0.00010003,468.0911894,2.000313019,9.99995E-05,9.99574E-05,0.000100045,9.99812E-05,2.000181327,9554.372894,17833.05353,9.99854E-05,0.000100004,0.000100009,0.000100009,0.000100133,0.000100024,0.000100003,1.000051261,0.00010006,9.99928E-05,0.000100004,4.41631E-05,8.33401E-08,1.66648E-08,832471.9998,0.000100012,0.000100041,1.67535E-08,0.000100006,3.33357E-08
